t,agent_id,accel,steering,x,y,yaw,vx,vy,yaw_rate
0.10000000000000007,0.0,0.0,0.0,0.8000006324963044,-8.849387879264275e-07,6.283182332260435,7.9999915382290805,2.3533932350464635e-06,-4.254029793014728e-05
0.20000000000000015,0.0,0.0,0.0,1.599998547840819,-5.575964048067628e-06,6.2831777701700116,7.999964734140552,-1.4986531949237157e-05,-4.757950588621297e-05
0.3000000000000002,0.0,0.0,0.0,2.3999941074419424,-1.9256110692570744e-05,6.283175398255783,7.999949919251786,-6.652344727368569e-05,-6.189318962358344e-05
0.4000000000000003,0.0,0.0,0.0,3.1999891071131166,-3.418435795706546e-05,6.2831698348758716,7.999952423388016,-3.777452167981263e-05,-5.963723385582672e-05
0.5000000000000003,0.0,0.0,0.0,3.999984883896021,-5.179229288276931e-05,6.2831640063339185,7.9999637401718715,-2.1956701293963966e-05,-5.837734305100707e-05
0.6000000000000004,0.0,0.0,0.0,4.799981840587386,-7.399455302659754e-05,6.28316002751117,7.999974788738112,-3.855114260092395e-05,-3.845572960778709e-05
0.7000000000000005,0.0,0.0,0.0,5.599979661518048,-9.86390691792852e-05,6.283155192152543,7.999980610721381,-1.7842349860978885e-05,-4.9297841593342425e-05
0.8000000000000006,0.0,0.0,0.0,6.399977768062378,-0.0001261547098741945,6.283150270810135,7.999980705312354,-1.2455913735426849e-05,-4.816770959279068e-05
0.9000000000000007,0.0,0.0,0.0,7.199975680351653,-0.00016068324383627868,6.283152710493527,7.999977187974672,-0.0006366137729873302,0.0009264284433698062
1.0000000000000007,0.0,0.0,0.0,7.999973174180735,-0.0003605594762938128,0.00021795317299416763,7.99997211736442,-0.0038137795691136032,0.0030456465001504444
1.1000000000000008,0.0,0.0,0.0,8.799970232176435,-0.0004391048452540435,0.0004953127664490227,7.9999679561589065,-0.0009285314802484545,0.001098804727825522
1.2000000000000008,0.0,0.0,0.0,9.599966611867144,0.0004453656067047139,0.0005137202890510179,7.999966989249948,0.00788824789683575,-0.0001756093134064798
1.300000000000001,0.0,0.0,0.0,10.399962929558315,0.001453838039748635,0.00030431917804787353,7.999966755538424,0.005422308272884962,-0.0030055381139744613
1.400000000000001,0.0,0.0,0.0,11.19995959634954,0.0018280033101953543,0.0002774285797702511,7.999968129658702,-0.0038291743083791107,0.0016792080789514493
1.500000000000001,0.0,0.0,0.0,11.999956688858965,0.0013173752725724258,0.00033029915954564367,7.999969644524463,-0.009421295564608023,0.0002390312291190337
1.6000000000000012,0.0,0.0,0.0,12.799953966706193,0.0006549375910710494,0.00034134318473834054,7.999970367241337,-0.0075862049514211,0.00109245142942086
1.7000000000000013,0.0,0.0,0.0,13.59995096188657,0.0008771155930583744,0.0003015389755991413,7.999969779984633,0.006494071654832252,-0.0005515798992753232
1.8000000000000014,0.0,0.0,0.0,14.399947600216604,0.001991995302400251,0.0002696532424866865,7.999968586416423,0.010007191699160653,-0.00014545846251344608
1.9000000000000015,0.0,0.0,0.0,15.199944124580528,0.0031485947677674167,0.0002613230640110989,7.999967546564641,0.006959246818296977,-0.00036582615372844347
2.0000000000000013,0.0,0.0,0.0,15.999940885207105,0.003093895780174724,0.00026458402075868985,7.9999669326025415,-0.008109104209370803,0.0003021439169699983
2.1000000000000014,0.0,0.0,0.0,16.799937805820708,0.002341518231542697,0.00027655890627404435,7.999966900457639,-0.010216032752360512,-2.272155677986242e-05
2.2000000000000015,0.0,0.0,0.0,17.599934714601954,0.0017348174942180903,0.00028214557387753835,7.999967312239129,-0.0017232395002240385,-0.00010837039742919652
2.3000000000000016,0.0,0.0,0.0,18.39993129715823,0.002479274538898403,0.00024964238121708693,7.999967620748045,0.009173953737241584,-0.0003373530803970626
2.4000000000000017,0.0,0.0,0.0,19.199927802940707,0.0036779896082222816,0.00023355959239907588,7.999967763084016,0.009988169599243734,-1.0959520623138314e-05
2.5000000000000018,0.0,0.0,0.0,19.999924417353924,0.004469482994475397,0.00023143640190235895,7.999967728999105,-0.002623820650699998,7.208071284916997e-05
2.600000000000002,0.0,0.0,0.0,20.79992133103898,0.00392745765642619,0.0002549527248500059,7.999967362023241,-0.009983725638993789,0.0001372804517101802
2.700000000000002,0.0,0.0,0.0,21.599918288942337,0.0031128627192606255,0.00025360489476601404,7.999967133559371,-0.00964279705469741,-0.00015031865601421878
2.800000000000002,0.0,0.0,0.0,22.399915050246403,0.0029987466447845596,0.00024160055723288426,7.999966991173494,0.005525485362686652,-0.0002748816824343486
2.900000000000002,0.0,0.0,0.0,23.199911522372393,0.004040217448810421,0.00020868839036732896,7.999966710070996,0.010347492501345614,-0.00015449104494238088
3.000000000000002,1.0,0.0,0.0,0.7999973035008986,-8.849365007011855e-07,6.283182332266913,7.9999582483354015,2.353308671272311e-06,-4.254015391969044e-05
3.1000000000000023,1.0,2.031664190226646,0.0,1.6095710699451675,-0.00014015446713518096,6.283106278237945,8.193500919814927,-0.0020084908045219256,-0.000815417161275862
3.2000000000000024,1.0,1.9851791696220795,0.0,2.438546855401204,-0.00044765478375870173,6.282983577419155,8.385270151165464,-0.001899531031819915,-0.0013611389406673914
3.3000000000000025,1.0,1.9417489541692625,0.0,3.286481636402496,-0.0008626490218835506,6.282843965638487,8.572735761568566,-0.001774791690742153,-0.0014153155705895456
3.4000000000000026,1.0,1.9010489372298214,0.0,4.1529602109686214,-0.0013898082077927038,6.282700993595392,8.756193084223652,-0.0016262879921129768,-0.0014441191874993164
3.5000000000000027,1.0,1.862802040214298,0.0,5.037594928674697,-0.0020426589074117557,6.282555380132098,8.935900926580643,-0.0015941705837625316,-0.001466874819726346
3.6000000000000028,1.0,1.8267697267449954,0.0,5.940022532046302,-0.0028393477858529737,6.282408144580398,9.112088795353339,-0.0016423317646929029,-0.001474878373381128
