t,agent_id,accel,steering,x,y,v,yaw
0.10000000000000007,0.0,-2.724948160000004,-0.036712235682019735,-115.94572599429388,158.18356768644335,7.742338097095551,2.603352855215444
0.20000000000000015,0.0,-2.0795742167644136,-0.03556330787479631,-116.59347112105715,158.5888225538609,7.539407471896332,2.593648701609244
0.3000000000000002,0.0,-0.4561292151706624,-0.04757081568528836,-117.22295386705079,158.99942639998986,7.49055037923424,2.580519091743253
0.4000000000000003,0.0,-1.4987046338739205,-0.04151535436543104,-117.83823266043886,159.41475613783672,7.349807430693042,2.566956274183172
0.5000000000000003,0.0,-0.37276104554433687,-0.035621247326241584,-118.44260130479705,159.8300359707928,7.313726504057827,2.555459300569789
0.6000000000000004,0.0,-0.08411363246261772,-0.04752223819688173,-119.04018778203226,160.25097442241108,7.302625649952201,2.5429831523693895
0.7000000000000005,0.0,-1.4485010396176108,-0.04193221401697103,-119.62543794243048,160.67677027700165,7.166467360811108,2.530014663126684
0.8000000000000006,0.0,-0.35923472648886445,-0.036451735551765244,-120.19899973545553,161.10368268783296,7.131328354562143,2.5185149482447637
0.9000000000000007,0.0,-0.078122676497145,-0.049368452649134136,-120.76519202140067,161.53667580001954,7.120875780179998,2.5058028099512466
1.0000000000000007,0.0,-1.4859436814399842,-0.043730625762265586,-121.31898696659697,161.97365175827187,6.98121858221309,2.492506070273186
1.1000000000000008,0.0,-0.3686860977047246,-0.05779630015558748,-121.85857804486348,162.41374474444237,6.941119152444563,2.4778064310927816
1.2000000000000008,0.0,-1.5835119395565087,-0.050948272491739104,-122.38321386679738,162.8573930113678,6.7922384003342975,2.4625544012160776
1.300000000000001,0.0,-0.39246592267438274,-0.04421798898304593,-122.89560622360274,163.30067239454422,6.754381096620302,2.4491821014848307
1.400000000000001,0.0,-0.08960749296242199,-0.059528882487565916,-123.39968455540853,163.74967681453762,6.741820127250951,2.4346478152552806
1.500000000000001,0.0,-1.5636354180076069,-0.05280998636382171,-123.88988510569366,164.2023803891565,6.595003763064163,2.4194961538083577
1.6000000000000012,0.0,-0.38910450451330547,-0.04615956541482796,-124.36780950056854,164.6544109354282,6.557435168795878,2.4060919478759515
1.7000000000000013,0.0,-0.08855575036702135,-0.06390281127477303,-124.83700915179573,165.11197884211228,6.544449382773349,2.3912509521024887
1.8000000000000014,0.0,-1.611237782186791,-0.05704789909748412,-125.29170458375069,165.57274421177277,6.393078821393028,2.3754185382788937
1.9000000000000015,0.0,-0.4002732911442237,-0.05009714984490846,-125.73392844869574,166.0321087706491,6.354581131433475,2.3613502759724656
2.0000000000000013,0.0,-0.09229177146779932,-0.07069653129000543,-126.16692174541333,166.49670665463853,6.340376039176375,2.345739156783138
2.1000000000000014,0.0,-1.6828430334110038,-0.06347820487044774,-126.58428186072712,166.964166246199,6.182160487193601,2.3287579934383813
2.2000000000000015,0.0,-0.41711861754880886,-0.05599310395726171,-126.98860699384153,167.42961821579956,6.142268727586798,2.3135595607141384
2.3000000000000016,0.0,-0.09798454069439089,-0.07923268155570913,-127.38312044182366,167.89993295297984,6.126651664902712,2.296812142258708
2.4000000000000017,0.0,0.0269519607782982,-0.07144743374941141,-127.76609045199433,168.37902201880834,6.129536635879344,2.278150053751222
2.5000000000000018,0.0,-1.7564058870347523,-0.06316135196238629,-128.13692091697303,168.8575103976622,5.965780008912456,2.2614644792973317
2.600000000000002,0.0,-0.44635287129965207,-0.05610700469111468,-128.49613611265934,169.33151599905653,5.922951793148117,2.2467702276615755
2.700000000000002,0.0,-0.10372714518494064,-0.08140900352572414,-128.845672743915,169.80915403847112,5.906227119022324,2.230481544071861
2.800000000000002,0.0,-1.7879489521785956,-0.07416385842092495,-129.17795406932,170.28799061388895,5.737568033527572,2.2121884417844297
2.900000000000002,0.0,-0.4386762682205827,-0.06636610424948357,-129.49666960057598,170.76312425821033,5.69597473844733,2.1955886597500833
3.000000000000002,0.0,-0.10592990757864129,-0.09324749972546754,-129.80486092423138,171.24179367435266,5.67843529163167,2.177373410050986
3.1000000000000023,0.0,-1.8952848930533648,-0.08499367303037993,-130.0954257301088,171.72018896088707,5.499908085217729,2.157210810968238
3.2000000000000024,0.0,-0.46706724174183734,-0.0762382441294238,-130.3723332014107,172.19349606870225,5.455832854312859,2.138952529546015
3.3000000000000025,0.0,-0.11446539450287219,-0.10425593560430411,-130.6380054705879,172.66973345893956,5.436497785083628,2.1192137513548603
3.4000000000000026,0.0,0.040215159330976746,-0.09513393983654493,-130.88960413515161,173.15286699199527,5.440604949380707,2.0971971218645944
3.5000000000000027,0.0,-0.4365730350456616,-0.08533707199525503,-131.13170775068616,173.6388845756549,5.402158092287911,2.077059474605379
3.6000000000000028,0.0,-0.1289981783032914,-0.07673415962569663,-131.36632596158165,174.1256126569447,5.391648700486582,2.0589969889877384
3.700000000000003,0.0,-0.04492304389265911,-0.10525826707546233,-131.59092901509803,174.61585123336047,5.378974932847387,2.0394970353670123
3.800000000000003,0.0,0.05646709722089582,-0.09642396784129506,-131.80085965234537,175.1123167758173,5.384275860159674,2.0175430093667868
3.900000000000003,0.0,0.5928887987226048,-0.08683739406959991,-132.00254677010022,175.61560617442,5.443140298738998,1.9970865350733238
4.000000000000003,0.0,0.12197329008801461,-0.07825796574352073,-132.1987818770999,176.12484778648883,5.4575295887633315,1.9785385610410138
4.100000000000002,0.0,0.006858969893343669,-0.10675521943064638,-132.38516944379327,176.63818010804258,5.449920840617472,1.958585065149752
4.200000000000002,0.0,0.5913139150602262,-0.09788087518957353,-132.5568745660168,177.15925866147023,5.5055673535467236,1.9359365956089556
4.300000000000002,0.0,0.1461418116262152,-0.08819427924045312,-132.71935012746286,177.68714042381032,5.522765009749744,1.9148035996894817
