t,agent_id,accel,steering,x,y,v,yaw
0.10000000000000007,0.0,-2.0000000006348273e-05,-2.0797072887873655e-05,1.4361836167311868,-9.441507541405306,35.00049457584549,3.9072980249792844
0.20000000000000015,0.0,-0.003982206763907925,-2.900100574248436e-05,-1.086922083107681,-11.867159066289009,34.99948886077385,3.9072894072215347
0.3000000000000002,0.0,0.004063513809171582,-2.6952823926323143e-05,-3.6100377341705836,-14.292773615064208,34.99976217700044,3.9072799785021313
0.4000000000000003,0.0,0.0018769839964534185,-1.0102532400671883e-05,-6.133199736552701,-16.718377935282263,34.99996056742836,3.9072620643140548
0.5000000000000003,0.0,0.000289860573104761,3.979593324352354e-05,-8.656403673127379,-19.143959392390023,35.00004526153105,3.907241450960828
0.6000000000000004,0.0,-0.00038769224840962124,0.00013340341865598622,-11.179604035953231,-21.569551952248467,35.000061056384375,3.9073547509469604
0.7000000000000005,0.0,-0.0005140510750152316,0.00015108205402729853,-13.702527785173254,-23.995431655067716,35.000037999711054,3.9075361933932165
0.8000000000000006,0.0,-0.00032959768844875725,0.00023027265096114136,-16.224673757752914,-26.422115953431305,35.000003451408254,3.907272564240566
0.9000000000000007,0.0,-5.3211266049402184e-05,0.0005076350047312272,-18.746506884539606,-28.849121555397954,34.999965680135205,3.9067199189139687
1.0000000000000007,0.0,0.00024895891834830763,0.0009794182470090982,-21.268636565690173,-31.275816880894176,34.999962921119334,3.906549330809957
1.1000000000000008,0.0,0.0002710310453153397,0.00113430379724459,-23.79182595534154,-33.70141010799941,34.99998627962993,3.9075223155703176
1.2000000000000008,0.0,8.416296054747363e-05,0.0012124503109427174,-26.315176388325103,-36.126836120374534,34.99993066403371,3.908901157798401
1.300000000000001,0.0,0.0005290877302854824,0.0011783963943559122,-28.83603012477812,-38.554848915267236,34.99986476933169,3.9104170359908323
1.400000000000001,0.0,0.001056245346489959,0.0009615255166427132,-31.35223635145098,-40.987671475826936,34.99989206728791,3.911747047338122
1.500000000000001,0.0,0.0008378616967092967,0.0005842071421237196,-33.8641773172187,-43.42490281463092,34.99995115771408,3.912776942551062
1.6000000000000012,0.0,0.00036513828734996423,0.0001384933928309513,-36.37314980870382,-45.865196994854514,34.999987883719164,3.913428886458292
1.7000000000000013,0.0,7.133024666927668e-05,-0.00031499283938601685,-38.88058822430859,-48.30707102748997,34.99999705636942,3.9136088806331775
1.8000000000000014,0.0,-2.0509554019554344e-06,-0.0006418958231652986,-41.38828829970191,-50.74867567977124,34.99998063445265,3.913254703363459
1.9000000000000015,0.0,0.00012932437880408543,-0.0006220932796418624,-43.89802581263087,-53.1881844831428,34.99998076951616,3.912761308592672
2.0000000000000013,0.0,0.00012824387067666976,-0.0005081840267497093,-46.40972237411762,-55.62567752747317,34.99999134401505,3.912168108256301
2.1000000000000014,0.0,4.364787957911176e-05,-0.00021466792288940507,-48.92291761226167,-58.06162725837934,35.00000348612438,3.9116463869248177
2.2000000000000015,0.0,-5.348899503587745e-05,0.00014907094001243614,-51.43701737450213,-60.49664448398494,35.00000562240356,3.911406901571716
2.3000000000000016,0.0,-7.057922852027332e-05,0.000375376709809866,-53.95153078936527,-62.9312345600042,34.999999352928754,3.9115005872852304
2.4000000000000017,0.0,-2.0423430044047564e-05,0.0005281145657307761,-56.46506277120235,-65.36683521411511,34.999977361317384,3.911960092037252
2.5000000000000018,0.0,0.00015550946091025253,0.0004245889427907009,-58.97622684079404,-67.80487545818235,34.999984413845006,3.9124352164005782
2.600000000000002,0.0,9.908923993862118e-05,0.00010077813427469686,-61.48544434046885,-70.24492096937797,34.99999544614617,3.9127799144698465
2.700000000000002,0.0,1.0830830603936192e-05,-0.00021241900908501932,-63.993532424852994,-72.6861291345875,34.99999850613282,3.9128863670879825
2.800000000000002,0.0,-1.3649062566400971e-05,-0.0006652681013056522,-66.50169678350619,-75.1272582628473,34.999981862618384,3.912624987043159
2.900000000000002,0.0,0.00011949905291430696,-0.0010287998848947065,-69.01228920998078,-77.56588595226721,34.999964878564896,3.9119966252040648
3.000000000000002,0.0,0.0002553714808186669,-0.0011319810760313908,-71.52573282145418,-80.00157403829844,34.99996862727302,3.9110207225618128
3.1000000000000023,0.0,0.00022538181582376637,-0.0008315621660353404,-74.04176626074745,-82.43458859869081,34.99998518341782,3.9099322905982987
3.2000000000000024,0.0,9.293265742371659e-05,-0.0004624104506861619,-76.55990837154127,-84.86542230907577,34.99999229284201,3.909034520156761
3.3000000000000025,0.0,3.60572639124257e-05,2.0314891437119233e-05,-79.079737101149,-87.29450841102177,34.99999711959348,3.90849309687919
3.4000000000000026,0.0,-2.5567478587618098e-06,0.0005571239914909045,-81.60069989302771,-89.72241825646601,34.99999827042092,3.9084688028592094
3.5000000000000027,0.0,-1.1763367353978538e-05,0.0008229346079810616,-84.12200795801807,-92.1499696153596,34.9999835789086,3.908956179224513
3.6000000000000028,0.0,0.00010576873120271557,0.0012505289137352527,-86.64178318685941,-94.57910692857638,34.99993310291467,3.9098850976160016
3.700000000000003,0.0,0.0005095766826457293,0.0016045939821660274,-89.15790068073129,-97.01202606225837,34.999910932777205,3.911187470510873
3.800000000000003,0.0,0.0006869377823477407,0.0018165163892725701,-91.66997084816096,-99.44912182239068,34.999904028262264,3.912856200032114
3.900000000000003,0.0,0.0007421739018695916,0.0015251705485314023,-94.1780009954275,-101.8903749291675,34.99990349728021,3.9147131790591914
4.000000000000003,0.0,0.0007464217583219579,0.001513638674365457,-96.68203589917806,-104.33572491578414,34.99988387059923,3.91661462399022
4.100000000000002,0.0,0.0009034352061689788,0.0014949791545618353,-99.1819301773962,-106.78530596652892,34.99987374312483,3.91846149521714
4.200000000000002,0.0,0.0009844550013440312,0.0014589472143427009,-101.67751465514672,-109.23927663787714,34.99987082216145,3.9202039227580068
4.300000000000002,0.0,0.0010078227084022728,0.0011220956849983304,-104.16878635023691,-111.69762629254349,34.99988806512477,3.9218162539149914
4.400000000000001,0.0,0.0008698790018115687,0.0009085656949909588,-106.65604425692788,-114.16003967427362,34.99991323341587,3.9232331901513255
4.500000000000001,0.0,0.0006685326730462293,0.00042534137674613416,-109.1398815113153,-116.62590784713005,34.99995242022885,3.924293242497639
4.6000000000000005,0.0,0.0003550381691752591,-0.0004471051992630201,-111.62128256262352,-119.09423284116687,34.999988306059265,3.924717122972054
4.7,0.0,6.79515258639185e-05,-0.0010819296305386093,-114.10152890239269,-121.56372140167407,34.99999246447003,3.9243770541427745
4.8,0.0,3.4684239722082566e-05,-0.002498943889586631,-116.58291868975417,-124.03205450896573,34.999880541703995,3.922983333264371
4.8999999999999995,0.0,0.0009300663680278376,-0.004287752353794326,-119.06944154451925,-126.49519047349648,34.999643788402906,3.9201382357353856
4.999999999999999,0.0,0.0028240927767342328,-0.006172012086969772,-121.56397193626474,-128.95016857923807,34.99916965596274,3.915394389640023
5.099999999999999,0.0,0.0066171522980766895,-0.006092476649986688,-124.06916225761039,-131.39420882581513,34.998681997718855,3.9091630768890084
5.199999999999998,0.0,0.010518418249148453,-0.007420383565584953,-126.58747526882469,-133.82464516899205,34.99779231266422,3.901843165479033
