t,agent_id,accel,steering,x,y,v,yaw
0.10000000000000007,0.0,-3.5,-0.036712235682019735,-116.3269423911589,158.41061826949053,12.14202345163904,2.602710779266956
0.20000000000000015,0.0,-3.5,-0.03535484227747199,-117.34348567308294,159.04316210259233,11.803164299899002,2.5888443261936938
0.3000000000000002,0.0,-3.5,-0.04583510464574047,-118.31759167116887,159.67932919203463,11.463231458712379,2.5688268789869637
0.4000000000000003,0.0,-3.5,-0.05541864101755023,-119.24602184730377,160.32247169477958,11.121768426192459,2.543431754959949
0.5000000000000003,0.0,-3.5,-0.0444206348252636,-120.13029088017224,160.96938377968422,10.786730908846069,2.518400078216911
0.6000000000000004,0.0,-3.5,-0.05213119582736211,-120.97262820620799,161.6160108734845,10.448099568716035,2.494983434809469
0.7000000000000005,0.0,-3.5,-0.04217564820703737,-121.77403431141819,162.2602901775767,10.11365807506421,2.4734309780574155
0.8000000000000006,0.0,-3.5,-0.05197665512418133,-122.535871827448,162.89969318348125,9.774927979086952,2.4527891777217947
0.9000000000000007,0.0,-3.5,-0.04321056651601933,-123.25834225608561,163.53331200544312,9.44006628351867,2.4328947052331977
1.0000000000000007,0.0,-3.5,-0.05505899696564003,-123.94241281085677,164.15929140687228,9.10084097586935,2.4128939021728826
1.1000000000000008,0.0,-3.5,-0.04645182835803743,-124.58836175062501,164.77679169549356,8.766405723016323,2.393280366538089
1.2000000000000008,0.0,-3.5,-0.060962072920428954,-125.1971113427897,165.3841644165384,8.426736962079456,2.3732132911614667
1.300000000000001,0.0,-3.5,-0.05212666880503122,-125.76867485757467,165.98092032527032,8.092896478963713,2.3532598607688997
1.400000000000001,0.0,-3.5,-0.06975858164989643,-126.3042000830368,166.56529346162938,7.752497671839903,2.3327257997775392
1.500000000000001,0.0,-3.5,-0.060428936130972756,-126.80320679885472,167.1372171861098,7.41897656199986,2.311866728615432
1.6000000000000012,0.0,-3.5,-0.05151666449390908,-127.27169091999643,167.69132095972313,7.086235725997602,2.2945533116257457
1.7000000000000013,0.0,-3.5,-0.07276644576811452,-127.70868872698874,168.22781304327225,6.745525600875657,2.276722901989652
1.8000000000000014,0.0,-3.5,-0.06483837729314573,-128.11217009103595,168.74797109953573,6.411455551211018,2.2580117849727865
1.9000000000000015,0.0,-3.5,-0.05693997027535077,-128.4876130994598,169.24751740574067,6.07870401981258,2.2421526123084066
2.0000000000000013,0.0,-3.5,-0.08139786798780191,-128.8340874567103,169.72662349109575,5.737748908681815,2.225386051635773
2.1000000000000014,0.0,-3.5,-0.07389229230831759,-129.14997077178796,170.18617210633127,5.404303823525365,2.2076978007112995
2.2000000000000015,0.0,-3.5,-0.06630339959776747,-129.44096996495168,170.6222498501706,5.071535511199884,2.192622187226955
2.3000000000000016,0.0,-2.687394089599074,-0.09352559045857614,-129.70758298521557,171.03861244398732,4.80697907500013,2.176442591376189
2.4000000000000017,0.0,-0.5709426000010396,-0.08608035389975757,-129.95544056033626,171.4479162067807,4.751347665527184,2.1589699924765053
2.5000000000000018,0.0,-1.733950124217472,-0.07828856384812816,-130.19196455978042,171.85136364756775,4.588765018299948,2.143239595377987
2.600000000000002,0.0,-0.4332889463995855,-0.07151332063776657,-130.41925917226,172.24812580269906,4.547624737551661,2.12916369783176
2.700000000000002,0.0,-0.10416670041329468,-0.10061059987431041,-130.6380269555801,172.64645262870542,4.529960863808508,2.113320047858166
2.800000000000002,0.0,0.0371442895319305,-0.09327807035970262,-130.84595144810916,173.0500027029591,4.534137919605361,2.095477844594288
2.900000000000002,0.0,-0.36621455684289117,-0.08524474989976105,-131.04733179796284,173.4552548331389,4.5017219825519605,2.0789162617215875
3.000000000000002,0.0,-0.10688706041568707,-0.07803314849700846,-131.2436199014074,173.8605240920688,4.4929064072931055,2.0637863884648913
3.1000000000000023,0.0,-0.03636245834484697,-0.07171774967559634,-131.43584498625665,174.26698558344881,4.490336627480638,2.0499480140793547
3.2000000000000024,0.0,-0.01580421984510849,-0.10141982476964566,-131.62013432088742,174.67660149352147,4.4812153557935615,2.0342406166318043
3.3000000000000025,0.0,0.539523553651506,-0.09433636646540294,-131.79399508959418,175.09327434646488,4.53309306793007,2.0162495030606364
3.4000000000000026,0.0,0.12450185655944068,-0.08644052457728721,-131.9629931537827,175.51551520651483,4.547642727686266,1.9993525098244793
3.5000000000000027,0.0,0.00810457850987234,-0.07927874061756499,-132.12798302666496,175.94008208735022,4.550173012306619,1.9838313471976823
3.6000000000000028,0.0,-0.012137698452953316,-0.10924469160635396,-132.28497321407232,176.3673914475122,4.540548508648086,1.9665628787521523
3.700000000000003,0.0,0.06485833081531212,-0.10139406640017203,-132.429647362244,176.79908268928753,4.547357714793678,1.9470725235961515
3.800000000000003,0.0,0.4467054816505751,-0.09277467858851593,-132.56802040088778,177.23549330720985,4.592213463358526,1.928776439505991
3.900000000000003,0.0,0.08785949313179486,-0.08494723475559104,-132.70212483740087,177.67600588097613,4.6028667923175615,1.9119179425811774
4.000000000000003,0.0,0.0026328614595101385,-0.11476951904123751,-132.82755337059905,178.11925915693232,4.594299498116893,1.89330153681975
4.100000000000002,0.0,0.07117121506485802,-0.10622649069358094,-132.93997412988915,178.56614268881495,4.6019585968443835,1.8725897773358082
4.200000000000002,0.0,0.4303068252449336,-0.0969838006105888,-133.0453773327446,179.01729267821932,4.645506826552875,1.8532103716289399
4.300000000000002,0.0,0.08192098757699995,-0.08861788852614644,-133.14579259104025,179.47219062508768,4.65581176312835,1.8353976362175173
4.400000000000001,0.0,-0.000518505026796845,-0.08124124755571929,-133.24130878032648,179.9285718105446,4.657221417112739,1.8191494244640751
4.500000000000001,0.0,-0.011795736901909493,-0.11072802737971434,-133.32730220153664,180.38653454639183,4.647383807043992,1.8010763368173106
4.6000000000000005,0.0,0.4779487436480636,-0.10265670220843635,-133.4000447865306,180.84883873586256,4.693630610543271,1.7807284253991191
4.7,0.0,0.1079743156538342,-0.09382527198617094,-133.46557643467818,181.31520720900505,4.707026644586499,1.7616848300670755
4.8,0.0,0.0008060433080103735,-0.0858492939412551,-133.52575020338602,181.7828933511601,4.709216664110793,1.7442349307976275
4.8999999999999995,0.0,-0.016714112886340615,-0.11493471613261397,-133.57638046082513,182.25135826133422,4.698480063442596,1.7250132692316937
4.999999999999999,0.0,0.06917869245923214,-0.10629911225108098,-133.61310680454696,182.72116667650639,4.706044291203337,1.7038057144696868
5.099999999999999,0.0,0.4122728703733003,-0.09704227644683618,-133.6417737936313,183.19394359347302,4.747957899392653,1.6839880651786974
5.199999999999998,0.0,0.0769640048587732,-0.08868646477714323,-133.66457988046224,183.6694838712178,4.757838181611609,1.6657798040164669
5.299999999999998,0.0,-0.002078252892872001,-0.1172308500785008,-133.6775629731758,184.1454894456411,4.748501204168399,1.6458871228506373
5.399999999999998,0.0,0.07261756665280927,-0.10822666993268824,-133.67632123334477,184.62179841326986,4.756464610589523,1.6240318791767065
5.499999999999997,0.0,0.4133707152838113,-0.09862143813016805,-133.6665247006769,185.1004328365078,4.7986180872743285,1.603623872156165
5.599999999999997,0.0,0.07614290180536898,-0.0899588509435128,-133.65041779472142,185.58134559980513,4.808505333997195,1.5849177649385524
5.699999999999997,0.0,-0.002955071977559953,-0.11772444078025668,-133.6241415491312,186.06189196831195,4.799035719771437,1.5645283633164213
5.799999999999996,0.0,0.07280184182850036,-0.10843157624871243,-133.5835509167639,186.5415768335984,4.807259997366344,1.5423373435717902
5.899999999999996,0.0,0.41609002106924464,-0.09861172797970022,-133.534181669597,187.02289258149958,4.8497515618433775,1.5216970856777317
5.999999999999996,0.0,0.07615750525297926,-0.08979304667854021,-133.47822221126043,187.50596496507526,4.859700748971956,1.5028137204798009
6.099999999999995,0.0,-0.00343599177564613,-0.11666755959832618,-133.41199353465765,187.98781628949172,4.850359550971445,1.4822593275521776
6.199999999999995,0.0,0.0712935922284359,-0.10723934175332159,-133.33165654593296,188.46765990027507,4.858547240620887,1.4600803313705437
6.2999999999999945,0.0,0.421566475032904,-0.09736431202110439,-133.24236903425717,188.94841858277547,4.901541070021524,1.439463140054946
6.399999999999994,0.0,0.07761583982781417,-0.08850506734357806,-133.14629978821426,189.4304121572381,4.911621218612944,1.4206227688075486
6.499999999999994,0.0,-0.0030253489035487746,-0.08075685549216217,-133.04447358317498,189.9116229355821,4.912932822274914,1.403504250104633
6.599999999999993,0.0,-0.013518178199305453,-0.10649526829349146,-132.93264431728946,190.3902775338001,4.903539448413975,1.3846632548843678
6.699999999999993,0.0,0.4975844126882052,-0.09813431583329421,-132.80688048946192,190.86767650693724,4.951929182518739,1.3640539329324448
6.799999999999993,0.0,0.11046653985009414,-0.08927147941099452,-132.67249404163832,191.34590201123123,4.965604634337816,1.3448918552198328
6.899999999999992,0.0,0.0010629252974752035,-0.08134609987568056,-132.53229588709345,191.82308572332445,4.967740431382277,1.3274170766769446
6.999999999999992,0.0,-0.016023451058210014,-0.10626604141936837,-132.38271373947074,192.29707074254512,4.958238909103795,1.3082720155538756
7.099999999999992,0.0,0.5124755271696415,-0.09775819830187561,-132.2194565402948,192.76882517477725,5.007895618665002,1.2875074118877923
7.199999999999991,0.0,0.11522185067997981,-0.08882621534242177,-132.04718155582654,193.24071922755783,5.021945898801583,1.2682298116736186
7.299999999999991,0.0,0.002819609587334071,-0.0808469326854061,-131.8688941067712,193.71106625405454,5.024356637081104,1.2506674951369612
7.399999999999991,0.0,-0.016466296648836476,-0.10490001085934887,-131.6813923104384,194.17748037051066,5.015015389270864,1.2314270651051047
7.49999999999999,0.0,0.5289300858330819,-0.09633792651531606,-131.48051340401764,194.6407541306858,5.066327247611216,1.2106842069334975
7.59999999999999,0.0,0.11843521911026755,-0.08741209406480381,-131.27062508020046,195.10358037501936,5.080643729668554,1.19148664595981
7.6999999999999895,0.0,0.0039033626515632136,-0.07946993582672862,-131.05475838904434,195.56438326023445,5.083126628988239,1.1740111780481393
7.799999999999989,0.0,-0.0159598319059171,-0.10260710328780853,-130.82992269072003,196.02054493684358,5.074162991202827,1.1548693852065819
7.899999999999989,0.0,0.5504696703773888,-0.09409040526253483,-130.59208244515898,196.47274920549486,5.127578834867356,1.1343597440775364
7.9999999999999885,0.0,0.12314292106115232,-0.08527318165773186,-130.34530516641888,196.92398126816656,5.142262660624873,1.1154184309348563
8.099999999999989,0.0,0.0056723150010213885,-0.10766719449909842,-130.0888667958877,197.3702742271008,5.135607088813895,1.0948561709084081
8.199999999999989,0.0,0.05891688948884166,-0.0981315759966529,-129.8208834348651,197.80993597450166,5.142974076060255,1.0732220287091605
8.299999999999988,0.0,0.5274357915179593,-0.08844676446244862,-129.54427089462305,198.2476065470987,5.195604598530574,1.053324315173542
8.399999999999988,0.0,0.10639161175540579,-0.07989068726391711,-129.2603460332318,198.68431195541748,5.208218780250539,1.035302523503538
8.499999999999988,0.0,0.005478157995682409,-0.10121627665625214,-128.96745871955795,199.11544242182643,5.201788545047758,1.0157796800706882
8.599999999999987,0.0,0.05692003961793546,-0.09219529785330094,-128.6635111331248,199.53907923468367,5.208810378337934,0.9952371142307918
8.699999999999987,0.0,0.5540585732965297,-0.08302122807484458,-128.351100333959,199.96023727619092,5.263845723282477,0.9762979942715799
8.799999999999986,0.0,0.1137758137401832,-0.07490249944498517,-128.03171167070872,200.38027483436355,5.277018812196914,0.9591431961931288
8.899999999999986,0.0,0.008391102424688768,-0.09536056045429975,-127.70410300132934,200.79441059201258,5.271436829501225,0.9404782641868169
8.999999999999986,0.0,0.05304696399020514,-0.08678172923667848,-127.3663630898413,201.20057377565834,5.277913419772032,0.920883697769389
9.099999999999985,0.0,0.5814142418237438,-0.0780871812857613,-127.02046306478616,201.6038877694708,5.335298177689119,0.9028559610254258
9.199999999999985,0.0,0.12233617848704625,-0.07041698999021541,-126.66769457008954,202.00582851167434,5.349150187893559,0.8865236672608622
9.299999999999985,0.0,0.011520096851526773,-0.0901116767411604,-126.30729156316617,202.40153864190938,5.34434637618783,0.8686503930215363
9.399999999999984,0.0,0.666186590497361,-0.08196468410857279,-125.93558791707117,202.7909332609699,5.408647200310988,0.849750834197011
9.499999999999984,0.0,0.1517799975121008,-0.07366247122143203,-125.55537039802618,203.17772020625023,5.425816657899323,0.8324295783737015
