t,agent_id,accel,steering,x,y,yaw,vx,vy,yaw_rate
0.10000000000000007,0.0,-3.5,-0.036712235682019735,-116.3269423911589,158.41061826949053,2.602710779266956,12.14202345163904,-0.0932067952809523,-0.0935726998038822
0.20000000000000015,0.0,-3.5,-0.03535484227747199,-117.34348567308294,159.04316210259233,2.5888443261936938,11.803164299899002,-0.16075325513073377,-0.16672804033166747
0.3000000000000002,0.0,-3.5,-0.04583510464574047,-118.31759167116887,159.67932919203463,2.5688268789869637,11.463231458712379,-0.2138009793686464,-0.2271420480348377
0.4000000000000003,0.0,-3.5,-0.05541864101755023,-119.24602184730377,160.32247169477958,2.543431754959949,11.121768426192459,-0.2514711200692913,-0.2738151051133127
0.5000000000000003,0.0,-3.5,-0.0444206348252636,-120.13029088017224,160.96938377968422,2.518400078216911,10.786730908846069,-0.20186627725269723,-0.22754222190910522
0.6000000000000004,0.0,-3.5,-0.05213119582736211,-120.97262820620799,161.6160108734845,2.494983434809469,10.448099568716035,-0.21989127534393627,-0.23827958300801816
0.7000000000000005,0.0,-3.5,-0.04217564820703737,-121.77403431141819,162.2602901775767,2.4734309780574155,10.11365807506421,-0.1824054228113356,-0.1953606325943325
0.8000000000000006,0.0,-3.5,-0.05197665512418133,-122.535871827448,162.89969318348125,2.4527891777217947,9.774927979086952,-0.21523576556732393,-0.21633707377982933
0.9000000000000007,0.0,-3.5,-0.04321056651601933,-123.25834225608561,163.53331200544312,2.4328947052331977,9.44006628351867,-0.1900351876947756,-0.1842191503819713
1.0000000000000007,0.0,-3.5,-0.05505899696564003,-123.94241281085677,164.15929140687228,2.4128939021728826,9.10084097586935,-0.23037644709887192,-0.2137522926134392
1.1000000000000008,0.0,-3.5,-0.04645182835803743,-124.58836175062501,164.77679169549356,2.393280366538089,8.766405723016323,-0.2032872682783275,-0.18180556298360023
1.2000000000000008,0.0,-3.5,-0.060962072920428954,-125.1971113427897,165.3841644165384,2.3732132911614667,8.426736962079456,-0.2501313357121592,-0.21804677356872915
1.300000000000001,0.0,-3.5,-0.05212666880503122,-125.76867485757467,165.98092032527032,2.3532598607688997,8.092896478963713,-0.22161374527958486,-0.18582043895230835
1.400000000000001,0.0,-3.5,-0.06975858164989643,-126.3042000830368,166.56529346162938,2.3327257997775392,7.752497671839903,-0.27251808841350184,-0.22694950983292583
1.500000000000001,0.0,-3.5,-0.060428936130972756,-126.80320679885472,167.1372171861098,2.311866728615432,7.41897656199986,-0.24334745023971618,-0.19496651120413488
1.6000000000000012,0.0,-3.5,-0.05151666449390908,-127.27169091999643,167.69132095972313,2.2945533116257457,7.086235725997602,-0.19801307768989918,-0.1564159841083316
1.7000000000000013,0.0,-3.5,-0.07276644576811452,-127.70868872698874,168.22781304327225,2.276722901989652,6.745525600875657,-0.25059162577017513,-0.2022145537151009
1.8000000000000014,0.0,-3.5,-0.06483837729314573,-128.11217009103595,168.74797109953573,2.2580117849727865,6.411455551211018,-0.2356084817031547,-0.1781299361913642
1.9000000000000015,0.0,-3.5,-0.05693997027535077,-128.4876130994598,169.24751740574067,2.2421526123084066,6.07870401981258,-0.19896174545288026,-0.1458330828113168
2.0000000000000013,0.0,-3.5,-0.08139786798780191,-128.8340874567103,169.72662349109575,2.225386051635773,5.737748908681815,-0.2530987356500742,-0.19278024582728442
2.1000000000000014,0.0,-3.5,-0.07389229230831759,-129.14997077178796,170.18617210633127,2.2076978007112995,5.404303823525365,-0.23272160438066164,-0.16754026900344912
2.2000000000000015,0.0,-3.5,-0.06630339959776747,-129.44096996495168,170.6222498501706,2.192622187226955,5.071535511199884,-0.1984874657907645,-0.14094913117887117
2.3000000000000016,0.0,-2.687394089599074,-0.09352559045857614,-129.70758298521557,171.03861244398732,2.176442591376189,4.80697907500013,-0.2538549164586964,-0.18582914330638342
2.4000000000000017,0.0,-0.5709426000010396,-0.08608035389975757,-129.95544056033626,171.4479162067807,2.1589699924765053,4.751347665527184,-0.2486521224583037,-0.1712651028730834
2.5000000000000018,0.0,-1.733950124217472,-0.07828856384812816,-130.19196455978042,171.85136364756775,2.143239595377987,4.588765018299948,-0.22037459334708986,-0.15005001473394886
2.600000000000002,0.0,-0.4332889463995855,-0.07151332063776657,-130.41925917226,172.24812580269906,2.12916369783176,4.547624737551661,-0.19557686905654958,-0.13613062011765625
2.700000000000002,0.0,-0.10416670041329468,-0.10061059987431041,-130.6380269555801,172.64645262870542,2.113320047858166,4.529960863808508,-0.26028138875610596,-0.18593372049121212
2.800000000000002,0.0,0.0371442895319305,-0.09327807035970262,-130.84595144810916,173.0500027029591,2.095477844594288,4.534137919605361,-0.2623152020764417,-0.17672540039627316
2.900000000000002,0.0,-0.36621455684289117,-0.08524474989976105,-131.04733179796284,173.4552548331389,2.0789162617215875,4.5017219825519605,-0.23809059287962328,-0.16080989900736806
3.000000000000002,0.0,-0.10688706041568707,-0.07803314849700846,-131.2436199014074,173.8605240920688,2.0637863884648913,4.4929064072931055,-0.21088275337161738,-0.14687276137929542
3.1000000000000023,0.0,-0.03636245834484697,-0.07171774967559634,-131.43584498625665,174.26698558344881,2.0499480140793547,4.490336627480638,-0.19172333215526766,-0.13464140443086237
3.2000000000000024,0.0,-0.01580421984510849,-0.10141982476964566,-131.62013432088742,174.67660149352147,2.0342406166318043,4.4812153557935615,-0.2622581152825852,-0.18562733950724636
3.3000000000000025,0.0,0.539523553651506,-0.09433636646540294,-131.79399508959418,175.09327434646488,2.0162495030606364,4.53309306793007,-0.26839140478279083,-0.17951452355468722
3.4000000000000026,0.0,0.12450185655944068,-0.08644052457728721,-131.9629931537827,175.51551520651483,1.9993525098244793,4.547642727686266,-0.24418481801113162,-0.16483753464255105
3.5000000000000027,0.0,0.00810457850987234,-0.07927874061756499,-132.12798302666496,175.94008208735022,1.9838313471976823,4.550173012306619,-0.2158397884181973,-0.15070214070635488
3.6000000000000028,0.0,-0.012137698452953316,-0.10924469160635396,-132.28497321407232,176.3673914475122,1.9665628787521523,4.540548508648086,-0.28150072821701677,-0.2022324724116418
3.700000000000003,0.0,0.06485833081531212,-0.10139406640017203,-132.429647362244,176.79908268928753,1.9470725235961515,4.547357714793678,-0.28557583581194057,-0.19297890781202498
3.800000000000003,0.0,0.4467054816505751,-0.09277467858851593,-132.56802040088778,177.23549330720985,1.928776439505991,4.592213463358526,-0.2647331722549057,-0.17891731785801063
