t,agent_id,accel,steering,x,y,v,yaw
0.10000000000000007,0.0,-2.724948160000004,-0.036712235682019735,-115.94554672053943,158.1836780998263,7.741218730740332,2.603166756729495
0.20000000000000015,0.0,-2.0706192859226604,-0.03548631251175934,-116.59286566923934,158.58960414032452,7.5399130190139285,2.5931018669606307
0.3000000000000002,0.0,-0.46017359211143116,-0.047300357944739954,-117.22203768203032,159.0007776228823,7.490876898201343,2.579883292391838
0.4000000000000003,0.0,-1.5013167856107401,-0.041199889919694324,-117.83712738528632,159.41643205845526,7.349978473454237,2.566436502217279
0.5000000000000003,0.0,-0.3741293876338929,-0.03535121984504186,-118.44139660762802,159.83187127941662,7.313757014614756,2.555052630509238
0.6000000000000004,0.0,-0.08435771691804916,-0.04726533970471052,-119.03878287449996,160.253090478856,7.3026179105398095,2.542568097486613
0.7000000000000005,0.0,-1.448439124318476,-0.04166982661036704,-119.6238763318284,160.67910465227956,7.166516840885861,2.529712280512317
0.8000000000000006,0.0,-0.3596305670868887,-0.03623020791136929,-120.19736524022049,161.1061275543365,7.1313859268796325,2.5183151236592987
0.9000000000000007,0.0,-0.07858325503705998,-0.04916794893077853,-120.76340202600804,161.5393216271073,7.1208123894815945,2.5055475502840117
1.0000000000000007,0.0,-1.4854365558527576,-0.04350457563066498,-121.31705770670642,161.97647473947652,6.981261248081139,2.4922934422326346
1.1000000000000008,0.0,-0.3690274246491114,-0.057566705483821375,-121.8564007330121,162.41687249118377,6.9410829636994915,2.47747636613818
1.2000000000000008,0.0,-1.583222429595935,-0.050661653260335233,-122.38088988790379,162.86070888197466,6.79238006549236,2.4623162908682463
1.300000000000001,0.0,-0.3935992439388798,-0.04396479565227885,-122.89325564321952,163.30403693135767,6.7544723716653605,2.4490502084850996
1.400000000000001,0.0,-0.09033769332288699,-0.05930667769694457,-123.39723218202029,163.75315034131728,6.74167684941805,2.4344871102756342
1.500000000000001,0.0,-1.5624891953443978,-0.05257386785899203,-123.88732459223907,164.20597334023552,6.595076425034881,2.4193926038631433
1.6000000000000012,0.0,-0.38968580027904665,-0.045942381307849944,-124.36521910986308,164.65805316931844,6.557534619855271,2.4060523174485597
1.7000000000000013,0.0,-0.0893513588421655,-0.06370556986642048,-124.83425102965833,165.115790502506,6.544309363843869,2.391092013668883
1.8000000000000014,0.0,-1.610117630750949,-0.056794977769119515,-125.288810654259,165.5767003660902,6.393210624955537,2.375294934566551
1.9000000000000015,0.0,-0.4013277196442928,-0.0498534956572698,-125.73100409768516,166.03611614297066,6.354694254327062,2.36128849726528
2.0000000000000013,0.0,-0.09319675461649268,-0.07047117656909568,-126.16379888270241,166.5008942243248,6.340161730618553,2.3455380580798417
